cloud,attempt,accepted,reason,iterations,predictor_residual,final_residual,predictor_distance,corrector_distance
rank6_best,100,1,converged,3,0.00011753961715465819,6.788414069467955e-10,0.010594202735556892,0.0001346711516502922
rank6_best,101,1,converged,2,9.957734692580448e-05,1.868335013715844e-08,0.010307882793869481,0.00012178513884941852
rank6_best,102,1,converged,2,1.4808969241110617e-05,5.122867971056023e-10,0.0034091332122315227,1.3920748051799919e-05
rank6_best,103,1,converged,3,0.00018539429297396474,7.0421222471075665e-09,0.011888928432453106,0.0002267231852720978
rank6_best,104,1,converged,3,7.201736764891457e-05,1.5110019462561493e-08,0.009474599382531425,0.0001405656288584604
rank6_best,105,1,converged,3,0.00011367854561586457,2.4928601017643473e-09,0.00940258070494189,0.00015076208792861914
rank6_best,106,1,converged,2,4.1070446638774825e-05,2.6013348320901894e-09,0.0073651074396151,5.003153468154665e-05
rank6_best,107,1,converged,3,0.0001525495173075547,3.1704179150107676e-09,0.01065702243237248,0.00016516775740634877
rank6_best,108,1,converged,2,2.1866548675633224e-05,1.2165597792957343e-09,0.004025961530060882,2.0554769915433375e-05
rank6_best,109,1,converged,3,6.430287953826433e-05,4.124567130141635e-09,0.00918534841970572,0.00013190744646361863
rank6_best,110,1,converged,3,0.00019379595064413716,1.1688703232549183e-08,0.011709938909814957,0.00016278018373912383
rank6_best,111,1,converged,3,0.00010332447174567013,4.430173195751122e-10,0.010576281586186474,0.00012560310011205974
rank6_best,112,1,converged,3,0.00011188218619219573,4.66445690434177e-10,0.010705749564259471,0.00013541060048292275
rank6_best,113,1,converged,5,0.00016201171769416199,3.560917874378253e-09,0.011663419122520896,0.00018748155409996164
rank6_best,114,1,converged,2,1.9422737620671314e-05,3.897806000306496e-09,0.005803261583024281,2.915834762908872e-05
rank6_best,115,1,converged,3,0.00011120267488143524,6.522805606921495e-09,0.01182069071959724,0.00022109636140746878
rank6_best,116,1,converged,2,3.861094608345615e-05,1.7197595971114995e-08,0.0060641254030735685,7.570682599429516e-05
rank6_best,117,1,converged,4,0.00014111442294043904,4.973690544224716e-09,0.010696098577221263,0.00017615591167223127
rank6_best,118,1,converged,2,5.7270988455600355e-05,1.5535030724074352e-08,0.006558856094626512,6.488647576450883e-05
rank6_best,119,1,converged,2,1.3456236620733494e-05,2.32998954332086e-09,0.004172295142568025,2.7917760782797983e-05
rank6_best,120,1,converged,3,0.00010110497072596626,5.340271934133535e-10,0.008769342408163277,0.00011533533336030736
rank6_best,121,1,converged,2,5.248087120342136e-05,1.3911545723695768e-08,0.010103579761896393,4.72976677771883e-05
rank6_best,122,1,converged,2,4.031870134702941e-05,1.7710394018196217e-08,0.0059809562892929975,7.343614310411651e-05
rank6_best,123,1,converged,2,2.7767029072225615e-05,1.999898003728968e-09,0.004803707912690437,2.867452357513449e-05
rank6_best,124,1,converged,2,9.425978441433399e-05,1.2427802603263728e-08,0.008252283865481182,7.960642451648164e-05
rank6_best,125,1,converged,3,9.159158998471492e-05,3.575829944756598e-10,0.00915248657128972,0.00010186119714208288
rank6_best,126,1,converged,3,0.0001798105669016914,7.916176213255124e-10,0.011430289123126615,0.00014854406960432056
rank6_best,127,1,converged,5,0.00018686844125689056,4.665096988087169e-09,0.010925536524671209,0.00019876474581154575
rank6_best,128,1,converged,3,8.969022809715448e-05,3.817638800662319e-09,0.010545149461982107,0.0001794322423331435
rank6_best,129,1,converged,3,0.0001542140905472585,7.252962027954062e-10,0.010784488699882626,0.00013885932576470806
rank6_best,130,1,converged,2,3.642959530380417e-05,1.3672904860411926e-08,0.005610069243923182,6.379463639008914e-05
rank6_best,131,1,converged,2,4.124164071716738e-05,2.5796389448691336e-09,0.007428154620981258,5.007803589928426e-05
rank6_best,132,1,converged,2,6.942334365902527e-05,7.106401189495029e-09,0.009115860372205659,8.574375642276075e-05
rank6_best,133,1,converged,2,2.7982762198384168e-05,5.328627078464572e-09,0.007375036974799607,2.834057635903477e-05
rank6_best,134,0,iteration_or_line_search_limit,5,0.00025594232452802023,2.372706246647722e-08,0.011728909082881907,0.00022896408504220723
rank6_best,135,1,converged,2,6.55844387937899e-05,1.8380681016012978e-08,0.010736160247301884,0.00010446895090130082
rank6_best,136,1,converged,3,0.00011098542755950945,6.5136131996166154e-09,0.011531518893508749,0.00022361978115286073
rank6_best,137,1,converged,2,4.294867688504247e-05,1.0701335197364494e-08,0.0057937892211836865,5.470981328356017e-05
rank6_best,138,1,converged,2,2.0990422829501634e-05,4.748212121778152e-09,0.004373735920367262,3.8964545862129344e-05
rank6_best,139,1,converged,3,5.4327334064553774e-05,4.860924368194568e-10,0.008406354309080091,0.00011249724678811082
rank6_best,140,1,converged,1,1.640727625525895e-06,8.60076778174703e-09,0.0012895821339461765,3.2980548945869353e-06
rank6_best,141,1,converged,4,0.00014617621512330605,1.97592067461549e-09,0.010084337467159166,0.00015750822153460942
rank6_best,142,1,converged,3,0.00011478292804346116,3.92552401236205e-09,0.009756398293907998,0.0001844017859200241
rank6_best,143,1,converged,2,8.175288524132241e-05,1.5433428762807456e-08,0.011747217428584674,8.703677676291511e-05
rank6_best,144,1,converged,3,6.700432372496693e-05,6.229164373673168e-09,0.010637302267075701,0.00012634087768538136
rank6_best,145,1,converged,3,0.00013628986389849546,1.1819363850241885e-08,0.009854792999657823,0.00015343799892614078
rank6_best,146,1,converged,3,6.740269321301701e-05,4.416343834894202e-10,0.011278570198713799,6.287962118179648e-05
rank6_best,147,1,converged,2,3.731107501202869e-05,1.1867449616352872e-08,0.008436822448384266,4.80556001200451e-05
rank6_best,148,1,converged,2,3.953164929515049e-05,4.9845431131504094e-09,0.008381552136844314,3.893383102839751e-05
rank6_best,149,1,converged,2,2.1409559392441332e-05,1.7016429554369637e-09,0.006258327882224775,1.991807789179238e-05
rank6_best,150,1,converged,3,5.335573226300866e-05,8.048131146952977e-10,0.007075063705718044,0.00010324995211306122
rank6_best,151,1,converged,1,3.244334535197568e-06,8.763380981393726e-09,0.0015792366097212899,3.635692468474766e-06
rank6_best,152,1,converged,3,0.00011201302840308896,7.555587660733495e-10,0.009012656587958988,9.99310351359204e-05
rank6_best,153,1,converged,2,4.053791902146576e-05,2.2635072285188806e-09,0.007605880495838924,4.80821691076623e-05
rank6_best,154,1,converged,3,0.00016080731443281364,1.71679854730716e-09,0.010782442979745942,0.00014108918174633478
rank6_best,155,1,converged,3,7.8198370428561e-05,6.036419963244552e-10,0.007637283548168282,8.520291639483595e-05
rank6_best,156,1,converged,2,9.498103857983208e-05,1.1464577362798028e-08,0.01092176117965296,0.00011639628089053276
rank6_best,157,1,converged,3,0.00014666231754407669,7.139238319096259e-10,0.010284598889793054,0.00012026269023730741
rank6_best,158,1,converged,2,2.1005570073240776e-05,1.1557245366619817e-09,0.004398679741837407,2.375487180940339e-05
rank6_best,159,1,converged,2,8.793592189085954e-05,1.2653635254510592e-08,0.008073380155923104,7.512328027222305e-05
rank6_best,160,1,converged,2,4.723778387351404e-05,3.4221500663229075e-09,0.005911083957911115,3.978174398751343e-05
rank6_best,161,1,converged,2,0.00010283920981142383,1.754183344643856e-08,0.01174873834367855,0.00012581361102132965
rank6_best,162,1,converged,2,3.2794800726084936e-05,2.84375960986545e-09,0.005252393327856989,3.383583969001783e-05
rank6_best,163,1,converged,3,0.00014566279286961034,1.0114751430967595e-09,0.011452575325885155,0.00016543958602879187
rank6_best,164,1,converged,2,2.5352200133086746e-05,7.7145943747665e-09,0.00491827874134678,4.9772119179151056e-05
rank6_best,165,1,converged,3,0.00011901554810388754,7.685943127839634e-09,0.01157155543637378,0.00024179937361338676
rank6_best,166,1,converged,4,9.862131700021689e-05,4.075554332308848e-09,0.010951113124285584,0.00015418883434542883
rank6_best,167,1,converged,3,0.00012705179407680395,5.153766486550712e-09,0.010282250616018467,0.00020564962233683958
rank6_best,168,1,converged,2,1.2347746258241273e-05,2.2626025912532448e-10,0.003953551212631964,1.5016394476419171e-05
rank6_best,169,1,converged,2,8.994913428738625e-06,4.295303931177766e-10,0.004237987690916837,8.46193261242112e-06
rank6_best,170,1,converged,2,4.332559054864318e-05,3.2126087508908435e-09,0.008164515711962368,4.927578450279282e-05
rank6_best,171,1,converged,3,6.665095899247017e-05,6.159589911479336e-10,0.011363484825590022,6.746708318409397e-05
rank6_best,172,1,converged,3,0.00011778254823366145,6.271796892885114e-09,0.010505291709201892,0.0002261880860966478
rank6_best,173,1,converged,2,7.2166719787091754e-06,3.190093278715581e-10,0.003693160348619525,7.030056561264041e-06
rank6_best,174,1,converged,2,4.144607505473192e-05,1.4284569574560039e-08,0.005868774653099369,6.472622975068765e-05
rank6_best,175,1,converged,3,9.741897373851866e-05,4.034443855734404e-09,0.00964417382289542,0.00018996917451907758
rank6_best,176,1,converged,3,0.00010720379106922545,4.127573225657411e-10,0.009279592310854429,0.00010747720446214958
rank6_best,177,1,converged,2,3.7895864570670056e-05,2.171762034003802e-09,0.00742665874198461,4.44826074266848e-05
rank6_best,178,1,converged,2,1.4721071551719209e-05,5.149202786782397e-10,0.0038373756491608974,1.7469634147086718e-05
rank6_best,179,1,converged,2,3.454848699383189e-05,2.1077915030101473e-09,0.006486830242496551,4.251734502901112e-05
rank6_best,180,1,converged,3,4.93754666488202e-05,8.208657109723358e-10,0.007188880285015797,0.00010050162725898342
rank6_best,181,1,converged,2,2.9517773282106505e-05,3.957495012606026e-09,0.004746387416342839,3.352533709176642e-05
rank6_best,182,1,converged,2,4.0312107622343074e-05,1.3280557098009134e-08,0.008795718494483368,4.667349389032133e-05
rank6_best,183,1,converged,3,0.00013622098777538367,7.761790093896995e-09,0.010963849888031956,0.0002448315014813137
rank6_best,184,1,converged,2,3.324408495111353e-05,7.294354399288887e-09,0.008055973099392275,3.2929690278833255e-05
rank6_best,185,1,converged,2,4.6774631107523754e-05,5.360333131876972e-09,0.008820079377169773,4.937027848017379e-05
rank6_best,186,1,converged,2,4.388847324700698e-05,2.390560834413906e-09,0.005668036840905809,3.613410758458905e-05
rank6_best,187,1,converged,2,4.291308936524766e-05,3.4306062798470745e-09,0.005681617332954261,3.751361224014786e-05
rank6_best,188,1,converged,5,0.00021736177246839744,5.472661716492196e-09,0.011304918073704266,0.00020220978963137137
rank6_best,189,1,converged,3,0.00011122996905362226,5.469348434049058e-10,0.009128962610226653,0.00011779022140263259
rank6_best,190,1,converged,2,3.0835441398371425e-05,1.1368782154949323e-08,0.006823384415804178,5.543772754713622e-05
rank6_best,191,1,converged,2,2.2830803123702867e-05,1.5114429641378724e-09,0.006305728007131413,2.2652913950866474e-05
rank6_best,192,1,converged,2,1.848558215537162e-05,3.700998470472191e-10,0.00367190078816028,1.5117434867826539e-05
rank6_best,193,1,converged,2,8.774264323332374e-05,1.066183855218286e-08,0.01030972782157493,0.00010812899935995414
rank2_comparable,1,1,converged,2,6.959290653627643e-05,7.599561942261994e-09,0.010989802586791535,7.285187852772012e-05
rank2_comparable,2,1,converged,2,2.6395934807672992e-05,3.9595411864399634e-09,0.011613960190012186,3.0153099844475313e-05
rank2_comparable,3,1,converged,2,2.821952731476495e-05,7.746177776349967e-10,0.010855945502964544,0.0001119772253577532
rank2_comparable,4,1,converged,3,0.00016416037551662805,1.4306151883789186e-10,0.011706053292723496,0.00014570999766901435
rank2_comparable,5,1,converged,2,1.0866187863426003e-05,9.179308273480073e-10,0.0062948904217648306,1.8082502698548394e-05
rank2_comparable,6,1,converged,3,8.633000211907131e-05,3.194977429394549e-09,0.01098642927259459,9.681752008017182e-05
rank2_comparable,7,1,converged,3,4.7877079418194686e-05,6.505594129421862e-10,0.01186136767030814,9.781784319812909e-05
rank2_comparable,8,1,converged,2,1.953715995797804e-05,1.3919541008392302e-09,0.00891967268655065,1.6381741049944198e-05
rank2_comparable,9,1,converged,2,2.2885892558568652e-05,1.5384694830462718e-09,0.009346587342609092,3.7609696700160886e-05
rank2_comparable,10,1,converged,3,0.00017167941618285537,7.118969885981596e-10,0.010051618950538353,0.00016683489223023984
rank2_comparable,11,1,converged,2,3.670066890941896e-06,5.975890388706509e-10,0.0068751301730224906,2.0301137426184284e-05
rank2_comparable,12,1,converged,2,1.8184052278520066e-05,4.689184591045069e-10,0.008336532504397136,1.6376327402647423e-05
rank2_comparable,13,1,converged,2,6.829554868862388e-05,7.328259550642014e-09,0.008800380702543806,7.669137302423719e-05
rank2_comparable,14,1,converged,2,2.759599531745652e-05,6.0112962206035216e-09,0.01178947789292723,7.363923347596567e-05
rank2_comparable,15,1,converged,2,6.30184684263183e-05,4.3980632633981035e-09,0.010659863691794787,6.590492468975586e-05
rank2_comparable,16,1,converged,2,9.481194308451152e-05,3.3604733417782e-09,0.011649155814843087,0.00010685940057869511
rank2_comparable,17,1,converged,2,6.71438817455534e-05,4.4977064204836975e-09,0.008799100549085987,0.00012477995925906925
rank2_comparable,18,1,converged,2,1.8486227613613398e-05,6.117028850330739e-10,0.00870013496472836,3.283553381585685e-05
rank2_comparable,19,1,converged,2,8.548680636310305e-05,9.983591813784926e-09,0.010923791035318969,7.457015295270389e-05
rank2_comparable,20,1,converged,2,1.1755345965773987e-05,2.7409675384674157e-10,0.010849986340057318,1.0602261645077352e-05
rank2_comparable,21,1,converged,3,0.00012088234466370247,4.447029022005197e-10,0.011286156293747933,0.00013380092624783386
rank2_comparable,22,1,converged,2,6.206346100148492e-05,1.2125239835599531e-09,0.008187252631806304,5.2243995346896736e-05
rank2_comparable,23,1,converged,2,9.176003914562205e-05,8.761819768278544e-10,0.010544359155090702,7.764034190968483e-05
rank2_comparable,24,1,converged,2,0.0001295248429169001,9.560546365635452e-10,0.01133967996569588,0.00010986136619757627
rank2_comparable,25,1,converged,2,2.149121289514647e-05,2.877758410158619e-10,0.007905424269316369,2.005103551482094e-05
rank2_comparable,26,1,converged,2,0.00012074963747819506,1.5635373521602347e-08,0.00983831554706718,0.00011424205899411367
rank2_comparable,27,1,converged,4,0.0001089755119623422,5.0402168973094714e-09,0.011443465579247197,0.00010267310549093584
rank2_comparable,28,1,converged,2,0.00022610667330601146,9.158368242191853e-09,0.011352854408882845,0.00019780652468839418
rank2_comparable,29,1,converged,2,5.939132097775221e-06,1.8673008535777604e-10,0.0087010424047667,9.512475249689793e-06
rank2_comparable,30,1,converged,2,7.034444836346352e-05,8.647376113660471e-09,0.011544746349916231,0.0001228383039950324
rank2_comparable,31,1,converged,2,4.06772913903676e-05,1.9295265416102274e-09,0.011628755799823717,0.00010442106252824529
rank2_comparable,32,1,converged,2,0.00011680126711699474,3.6875403281668485e-09,0.011240018869441997,9.859585324533334e-05
rank2_comparable,33,1,converged,3,8.164513693833794e-05,1.4644483580568275e-10,0.01174372544607511,0.00011765109370654212
rank2_comparable,34,1,converged,2,5.030314899256901e-06,1.6154141630689586e-09,0.009178151349349151,1.432364741249229e-05
rank2_comparable,35,1,converged,2,9.159474640747037e-05,8.626031832724356e-09,0.009926173737390027,8.712122627049337e-05
rank2_comparable,36,1,converged,2,3.97877313200089e-05,1.8645065629405636e-09,0.009603447902451745,0.00010942069933310056
rank2_comparable,37,1,converged,1,1.1267321649594602e-05,1.0705383875573582e-08,0.011832402701592642,3.561567036973909e-05
rank2_comparable,38,1,converged,2,6.426940175408922e-05,1.62539249216562e-09,0.009831387573243226,5.5973432861898405e-05
rank2_comparable,39,1,converged,3,0.00010059287623640928,3.5882073065391874e-10,0.010970888197961366,9.050268128616592e-05
rank2_comparable,40,1,converged,2,0.0001042167385683499,1.3175194453255259e-08,0.011410572980023423,0.00012170016860841112
rank2_comparable,41,1,converged,2,1.796562204335657e-05,7.350889715496429e-10,0.009513320815462271,4.905993206455483e-05
rank2_comparable,42,1,converged,3,0.0001021579184162272,5.386671608413128e-10,0.009834602880504063,0.00014178217560162923
rank2_comparable,43,1,converged,2,9.334352173259717e-05,1.1332431388443629e-08,0.011127321754351422,8.881865173491592e-05
rank2_comparable,44,1,converged,2,8.565951207822009e-06,4.825659594482869e-11,0.008572634572862892,4.941195560915564e-05
rank2_comparable,45,1,converged,2,0.00011256333581768736,3.1205600610135056e-09,0.010087774376991434,9.665548232362218e-05
rank2_comparable,46,1,converged,3,0.00014299329309851164,3.2708409232022236e-09,0.011064235952204462,0.00012841979571356283
rank2_comparable,47,1,converged,2,1.1158648432109238e-05,2.933401168893726e-11,0.008818092875565432,3.459102632173841e-05
rank2_comparable,48,1,converged,2,2.8929602386717084e-05,6.825993228979164e-10,0.011875274118843761,5.8292268667025995e-05
rank2_comparable,49,1,converged,2,1.5191887206592498e-05,1.089256139414776e-09,0.00958486799168937,6.242668227623612e-05
rank2_comparable,50,1,converged,2,5.7650267002532014e-05,1.3054920880090381e-09,0.008587887214609582,6.251718228852076e-05
rank2_comparable,51,1,converged,2,8.212223736188381e-05,1.2773722052574074e-08,0.010426630082693678,0.00017209925846720968
rank2_comparable,52,1,converged,2,2.417408165660053e-05,3.4425555547669964e-09,0.007104364537252147,4.5845075886100496e-05
rank2_comparable,53,1,converged,2,3.104502627993252e-05,1.00071148161091e-08,0.008362037480472517,5.3644539819550344e-05
rank2_comparable,54,1,converged,2,2.5301274318176885e-05,5.466883537128852e-09,0.010384699826059449,2.4689771643092e-05
rank2_comparable,55,1,converged,2,4.539125921577768e-05,2.523781832746502e-09,0.010710641307295439,4.89216510402672e-05
rank2_comparable,56,1,converged,2,8.100231984773255e-05,1.0306989657959382e-08,0.009688251075154941,7.762692758512803e-05
rank2_comparable,57,1,converged,2,4.360488974363749e-05,4.696534444592169e-10,0.00992635904621311,5.488797609543712e-05
rank2_comparable,58,1,converged,2,7.201255136455033e-05,1.3523656210913146e-09,0.011395211578300974,0.000127987070196897
rank2_comparable,59,1,converged,2,0.00010812031895031825,2.557312645690231e-09,0.010120660261478667,0.00011465180577282937
rank2_comparable,60,1,converged,3,5.045763487157312e-05,5.79848255956343e-10,0.010921537313161048,0.00013948944911603933
rank2_comparable,61,1,converged,2,0.00013068511648568618,1.5101427110350696e-08,0.009390755743857598,0.00012908371650228401
rank2_comparable,62,1,converged,2,1.5954760220883186e-05,6.151472697849624e-10,0.006683017829161033,1.7921524896299975e-05
rank2_comparable,63,1,converged,2,7.474081095812199e-05,1.9996078607162555e-08,0.011793611136945506,8.343752676581012e-05
rank2_comparable,64,1,converged,3,7.204988840422384e-05,3.3031190762036325e-10,0.011739407225807632,6.551784613906862e-05
rank2_comparable,65,1,converged,3,0.0001977204531175527,4.570279176829129e-09,0.010968534349968416,0.00016269169228235743
rank2_comparable,66,1,converged,2,4.458808161237797e-06,6.874538494887388e-10,0.00953280775080258,2.3305342710642256e-05
rank2_comparable,67,1,converged,2,1.567203653926022e-05,1.0675966548493448e-09,0.011830483228739709,9.928275296231629e-05
rank2_comparable,68,1,converged,3,0.00025106886102879494,6.323004606847396e-10,0.011632654192815586,0.0003765593735822024
rank2_comparable,69,1,converged,2,0.00013248255650366749,6.939715308901098e-09,0.011437032090474149,0.00013538939809855084
rank2_comparable,70,1,converged,2,7.389677005544314e-05,3.4879337979048338e-09,0.0111571122146764,6.961620865021023e-05
rank2_comparable,71,1,converged,2,8.299217445366845e-05,1.966569755805474e-09,0.010465742275891865,7.110386051617215e-05
rank2_comparable,72,1,converged,2,2.217318117588081e-05,1.1650762565423236e-09,0.011330886551651508,5.0441730743400056e-05
rank2_comparable,73,1,converged,3,9.055826059406072e-05,7.858636698769699e-10,0.011262445279009067,0.0001817695356151935
rank2_comparable,74,1,converged,2,9.39516015071181e-06,1.6133172695101953e-09,0.007539801523878478,4.591203952272214e-05
rank2_comparable,75,1,converged,3,5.322461266206183e-05,4.3581597163977275e-10,0.011753938376195521,5.930919813006338e-05
rank2_comparable,76,1,converged,2,5.0728625451643045e-05,7.006089095180458e-09,0.010999492490075128,5.3406853819466026e-05
rank2_comparable,77,1,converged,2,2.621241006489467e-05,1.3516011598120877e-09,0.010108902934081688,2.2298831163285423e-05
rank2_comparable,78,1,converged,2,2.6356730945056567e-05,3.298683405187028e-09,0.00922739864412523,2.1997392477078065e-05
rank2_comparable,79,1,converged,2,6.938241655246188e-05,2.3103789772989365e-09,0.01169245026783203,6.034801663003437e-05
rank2_comparable,80,1,converged,4,0.00025594035083323385,1.5217022455014334e-08,0.00911514752274833,0.000227985613614901
rank2_comparable,81,1,converged,2,0.00012236938737081448,3.966531566335606e-09,0.010735259746245696,0.00012927681524727404
rank2_comparable,82,1,converged,2,1.487854507873763e-05,4.178108719511375e-09,0.011456215059806946,8.006777000414762e-05
rank2_comparable,83,1,converged,2,7.832140682159166e-05,7.172071630567218e-09,0.011598120642664399,8.180036715899103e-05
rank2_comparable,84,1,converged,2,0.00010866397851135865,6.730832030631031e-10,0.00926235928225428,0.00010182114472054212
rank2_comparable,85,1,converged,2,7.880885500710103e-05,3.0430036552783365e-09,0.010608749204169675,6.692455706449997e-05
rank2_comparable,86,1,converged,2,0.0001659005181149009,2.9198270872915484e-09,0.011809657931174602,0.00014357881788967762
rank2_comparable,87,1,converged,2,7.435696379067148e-05,3.3371484073067987e-09,0.011908045273129305,6.378462850798777e-05
rank2_comparable,88,1,converged,2,0.00011855935391138655,2.3165576241283532e-09,0.011212587930128724,0.00010316218783476552
rank2_comparable,89,1,converged,2,9.923016249564439e-05,3.943314625800622e-09,0.011682852405290569,9.504003033630348e-05
rank2_comparable,90,1,converged,3,0.0004370295220765732,3.471138055163118e-10,0.011542796367296644,0.0005039619471716544
rank2_comparable,91,1,converged,2,5.199690182425846e-05,7.851612523515132e-09,0.010070235085965827,4.649956956278573e-05
rank2_comparable,92,1,converged,2,7.052309064823785e-05,2.2703565983341224e-10,0.010492947757269158,9.093774969217627e-05
rank2_comparable,93,1,converged,2,9.489488692064654e-06,5.023486935551285e-10,0.010656768962569828,8.660848050966304e-06
rank2_comparable,94,1,converged,2,3.334829924995579e-06,2.8424992030064237e-09,0.011401283765765055,1.2306635464628752e-05
rank2_comparable,95,1,converged,2,1.6781050844876233e-05,1.3548683482435684e-08,0.011589524213013376,8.754461017539903e-05
rank2_comparable,96,1,converged,2,9.758467478367831e-05,3.7129112702180053e-09,0.010147553624693922,8.288367803022894e-05
rank2_comparable,97,1,converged,3,0.00017871188758297732,9.221957870192709e-10,0.010990659302654927,0.00019417822866305565
rank2_comparable,98,1,converged,2,0.0001213626188132573,1.9854923793324878e-08,0.010527918939796396,0.000106089443227358
rank2_comparable,99,1,converged,2,3.5873338290777243e-06,1.0039190602709324e-09,0.008925599002715456,2.3662235815517512e-05
rank2_comparable,100,1,converged,3,0.00017441685222070245,1.3799486027542508e-09,0.011741157329830068,0.00016952488340852211
rank2_comparable,101,1,converged,2,0.0001481364720050211,1.090874929970436e-08,0.011666754782421197,0.000126680726535638
rank2_comparable,102,1,converged,3,9.635964377579987e-05,1.1233665700583578e-09,0.010363266124619061,0.00012092135324804167
rank2_comparable,103,1,converged,2,3.633307759118706e-05,2.47822720576241e-09,0.010649462172718754,6.822140501140784e-05
rank2_comparable,104,1,converged,2,3.54065254253928e-05,9.908617354526327e-09,0.010722482284575313,3.6760305220459726e-05
rank2_comparable,105,1,converged,2,3.072395194526033e-05,3.30332467802906e-09,0.008530408301159286,4.666762687594345e-05
rank2_comparable,106,1,converged,2,2.0620191461706677e-05,2.0845071813996096e-09,0.010970056921620966,3.8769471836168614e-05
rank2_comparable,107,1,converged,2,8.950031721724152e-05,8.113992115901918e-09,0.008239565482599593,0.00012718591471054465
rank2_comparable,108,1,converged,2,1.8688031967383745e-05,2.2108437351248157e-10,0.007359651631746079,2.8050617282355182e-05
rank2_comparable,109,1,converged,2,7.167033970432457e-06,4.751776377304499e-09,0.011833158566604838,4.811269053709177e-05
rank2_comparable,110,1,converged,2,4.542436856178407e-05,2.5797145849783846e-09,0.009427858746368246,4.658824492111184e-05
rank2_comparable,111,1,converged,2,4.623391409402075e-05,2.6579152321474406e-09,0.010244309234250027,5.4680215185879184e-05
rank2_comparable,112,1,converged,2,3.401750759299102e-05,4.043034596872512e-09,0.008070351242500126,3.748358225761124e-05
rank2_comparable,113,1,converged,2,2.352644460406959e-05,1.102864905081302e-09,0.011380072194008259,2.68550068752289e-05
rank2_comparable,114,1,converged,2,8.089653707174985e-05,1.2991162759285144e-08,0.009483667602198933,6.990711051521118e-05
rank2_comparable,115,1,converged,2,4.871580953254348e-05,1.351398325668497e-09,0.008054422903730367,4.100585360812457e-05
rank2_comparable,116,1,converged,2,2.774032358980266e-05,3.578975927078612e-09,0.011273415919308872,7.323511281905507e-05
rank2_comparable,117,1,converged,2,4.6060330404354134e-05,1.0893424926215476e-08,0.011523412051759836,7.963586770499455e-05
rank2_comparable,118,1,converged,2,8.847021725638438e-05,1.3577478200833509e-08,0.010902281436530225,0.00010944844863297441
rank2_comparable,119,1,converged,2,3.5979483080856e-05,1.8007186324684096e-09,0.008746715542926584,5.450754687251036e-05
rank2_comparable,120,1,converged,2,1.6925233751628864e-05,3.39993277724449e-09,0.010547228611329285,6.912335831805074e-05
rank2_comparable,121,1,converged,2,8.283432858322635e-06,3.955293551613661e-10,0.011043313173390943,1.0028663459024176e-05
rank2_comparable,122,1,converged,2,3.3706221132440625e-05,9.93227934423472e-10,0.010642178048880922,7.082322362458694e-05
rank2_comparable,123,1,converged,3,0.00015065098954548332,1.1075653360449751e-09,0.011935689220525233,0.00019287569183085108
rank2_comparable,124,1,converged,2,7.681892263165413e-06,3.3239551116060173e-10,0.011823145338162935,2.9038315286036813e-05
rank2_comparable,125,1,converged,3,3.80877361885496e-05,6.648469134026124e-10,0.011276078721142552,7.451042445591031e-05
rank2_comparable,126,1,converged,2,3.163757887375152e-05,1.613126711984485e-09,0.009983611500087511,4.42147325645459e-05
rank2_comparable,127,1,converged,2,4.8824814595398424e-05,8.364244629948834e-10,0.011836275762375337,4.436449787784377e-05
rank2_comparable,128,1,converged,3,0.00010651199280661684,1.9589726098504186e-09,0.011858575886629695,0.00015652939551124773
rank2_comparable,129,1,converged,2,5.006665125140809e-05,1.5794388570045504e-08,0.011190768553357152,0.0001007300202645194
rank2_comparable,130,1,converged,2,0.00011402584873867975,1.3314624805521386e-08,0.01032031271419232,0.00015868127363224426
rank2_comparable,131,1,converged,2,3.430915222287587e-05,7.266746787228702e-09,0.010596828557194009,6.497211201582386e-05
rank2_comparable,132,1,converged,3,0.00011909429943120766,4.0935541167896416e-10,0.008347534452634277,0.00015362863532909443
rank2_comparable,133,1,converged,3,0.00011479347891610352,1.2930561671105208e-09,0.01190615337783751,0.00022208134644418994
rank2_comparable,134,1,converged,2,6.782062649377141e-05,9.0908630471702e-09,0.011637567240844002,0.00010368600520020334
rank2_comparable,135,1,converged,2,2.489731957047871e-06,1.8636446205339892e-09,0.011186747529897794,1.4800978901508192e-05
rank2_comparable,136,1,converged,2,2.0746772280689046e-05,1.1007134252296316e-09,0.006308732078260903,3.4826347128054154e-05
rank2_comparable,137,1,converged,2,6.428856024573119e-05,2.4538123984654246e-10,0.008375072586027384,6.014397475209188e-05
rank2_comparable,138,1,converged,2,1.549222574043518e-05,1.3271223952905247e-08,0.011215771868062935,0.00010193404898465843
rank2_comparable,139,0,iteration_or_line_search_limit,5,0.0006321386939791653,3.8394956755566445e-08,0.011933134821443923,0.0005494479390027253
rank2_comparable,140,1,converged,2,1.3945061069088234e-05,4.478059830496164e-09,0.011566965656078575,9.128455388329364e-05
rank2_comparable,141,1,converged,2,7.547728216264704e-05,2.1747406326894677e-09,0.01036868300321427,6.851210152335739e-05
rank2_comparable,142,1,converged,3,8.221473793982753e-05,6.650275835468933e-10,0.010286483099172622,0.00011736817066381617
rank2_comparable,143,1,converged,2,4.508834708546955e-05,4.903503264886857e-10,0.00718391026474001,3.960984136502925e-05
rank2_comparable,144,1,converged,2,3.3494676402827935e-05,9.971733502625893e-10,0.006918412911117432,3.072979418175374e-05
