population_seed,sample_index,split,numerical_rank,relative_sigma_8,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8
20260829,43,train,8,0.1170178710188578,20.89959035768951,16.20144707197375,15.576942119063112,12.771280252514735,10.773581743619461,6.075221930441985,4.2116463490358225,2.4456255688230755
20260829,44,train,8,0.061666431867631086,16.99545857126585,12.170872448603834,10.071677545276163,9.092752091601021,7.488584676488304,3.26678179542824,2.2357879308318194,1.0480492880441123
20260829,45,train,8,0.05750692024258285,22.588035122693853,14.214827954749797,11.293573032165284,10.149448479616419,7.303403744331727,3.4865652164149057,2.857002289356516,1.2989683342374156
20260829,46,train,8,0.07314003385932498,18.964803124725,14.343441009458566,12.250020259251498,9.85917615463797,8.403494751172705,4.980083205432735,2.6319090515843477,1.3870863426778188
20260829,47,train,8,0.08611137789960494,21.626393647925507,16.32493637797027,13.946578909808034,12.332343061205153,8.652857890098375,4.5432105396775135,3.1083424525963657,1.862278556022129
20260829,48,train,8,0.07797590490967338,17.732065119405128,12.184416587371832,11.814723436699179,9.459501488895024,8.224525694059084,3.9760409212477366,3.58455798977229,1.3826738236028704
20260829,49,train,8,0.06918684293160123,17.798261115731194,11.939695931889961,11.253048520606905,9.906308552978244,6.3431043014319695,3.24347757636569,2.5452809760965702,1.2314054962697196
20260829,50,train,8,0.10394634278169453,18.86254234172832,13.30457467637881,12.385681427642268,9.645089876454463,8.622890248473071,4.274370244937864,3.752127551469131,1.9606922919875192
20260829,51,train,8,0.10569103126520958,20.931170055204234,15.507102233351075,15.009256055548798,13.403030776117234,9.409397849005206,5.359604313233714,4.982512621604276,2.2122369487220093
20260829,52,train,8,0.12209679177433065,23.17822060531218,18.45225057637699,16.985960415118246,16.19107108351604,11.627226557651454,6.940895875268061,6.455282858201916,2.8299863749463015
20260829,53,train,8,0.06924324120617396,18.09862691179141,12.292390326323412,8.399595265630303,7.741911621956459,6.249527308705008,3.4292222336323195,2.1560812349425253,1.253207588753724
20260829,54,train,8,0.15678809236648075,22.845564813350126,19.194832160346284,15.45795457300975,13.55921011264636,13.1204085255675,7.435726636254142,6.428856046631413,3.5819125261199622
20260829,55,train,8,0.14634382843004054,21.413974085439055,16.810468668590982,13.95627848896566,13.341085602036108,10.347582589998787,7.3656000575618545,4.300111591431242,3.1338029495648274
20260829,56,train,8,0.07311910502265666,17.100338501837953,11.703231796576745,10.230250443632821,8.617214931232567,7.654541243623497,3.615744020270099,3.323618281910399,1.2503614468388684
20260829,57,train,8,0.08985342949635243,17.371375976506933,12.431740306582874,11.345857012674305,9.637630031405676,6.834649603749999,3.5450785609384026,2.9883672355137603,1.560877706559696
20260829,58,train,8,0.10790213048719158,21.590142320120297,17.207104026689542,14.607074470048882,13.812111904374229,10.332327507519375,6.687272176048613,4.941032637550684,2.3296223538626575
20260829,59,train,8,0.09227127041552671,21.172579951069732,16.08827435414838,13.380777372701735,12.457385524165991,9.410948823638408,5.685350069897582,4.200233874503004,1.9536208500595145
20260829,60,train,8,0.06563772008031407,15.623840893768225,10.410976014874102,8.76240481103051,7.615807665422387,6.249107905533737,2.630694196215602,2.3411751166646604,1.0255132951645227
20260829,61,train,8,0.06979586568668841,15.488996639893745,9.992928428573089,9.20986985759087,7.773218034122897,6.183379731757853,3.010906754534907,2.163706751109567,1.081067929099592
20260829,62,train,8,0.08127301844356483,17.575302255491,12.201560798704104,11.365899026844872,9.523640914964481,8.576044346074262,4.693705844293918,2.9148096899123144,1.4283978643617465
20260829,63,train,8,0.10831703288850097,29.942843853228187,21.8406987879749,18.11123039044662,15.098189627261963,12.309542044065653,9.089118219798925,5.037013564761091,3.2433200024253668
20260829,64,train,8,0.1398356832821017,28.83563187580262,22.621522968987197,19.600989954248952,16.507181409679085,14.524717111974546,10.711198516928405,7.092496383194855,4.032250286224011
20260829,65,train,8,0.08639072753860305,21.27479131320958,16.03332183261144,14.680032554081944,12.451891545304054,10.923667016464407,6.79763888635837,3.734471334262137,1.8379446997801279
20260829,66,train,8,0.041303806432901866,16.19625434060428,10.433362733480914,9.053308000493038,8.675130622575105,5.180591038372587,2.5969358551922355,2.5452839454676637,0.6689669542223659
20260829,67,train,8,0.10613930453156792,20.39745374054148,15.992554674484996,14.429443692151134,11.324642570547862,9.602281238310578,5.970485361948624,4.246713163797307,2.164971554235901
20260829,68,train,8,0.10683707695813081,18.318162217452887,12.238306121335606,11.894373767634248,10.943843428790585,9.092975305235043,4.791857047254436,4.092662563154116,1.9570589065575383
20260829,69,train,8,0.08231649762023202,15.111521200143821,9.60514243593997,8.521490926134284,7.162473543881357,6.2367743564609315,3.21753531414854,2.0966801400749633,1.2439274989097246
20260829,70,train,8,0.03692597708998883,13.355320929271668,7.700921614419649,6.863773466110964,5.462300360153962,4.52971047236153,1.56697415136406,1.2811903595912228,0.4931582746637339
20260829,71,train,8,0.06447288424562485,17.991569518725676,12.41670449629664,10.16118028881468,8.82417691290611,7.816804150593502,3.7251682497438883,2.497734980130397,1.159968378977913
20260829,72,train,8,0.12188121223946828,20.07734644803851,16.256210066125774,13.822358536071874,11.361099636930907,8.51299260870811,5.287321750092869,4.052476050424934,2.4470513236387164
20260829,73,train,8,0.14613466384592408,27.95395686295048,23.866433037389772,19.610735985922933,17.432780968573788,15.135085195551333,10.742380750629057,9.570775340072506,4.085042089330731
20260829,74,train,8,0.11371828395579422,24.507063470488497,18.684497699796758,16.98891535933578,15.718118650329451,13.942722172118188,8.023546434695527,5.1910214106566865,2.7869012026596827
20260829,75,train,8,0.14426289861458788,20.673695973585755,16.58013503120805,14.453726232051347,13.45143574850377,10.017578875006809,6.7099635962983575,5.646613710830366,2.9824473062262156
20260829,76,train,8,0.07207746428465162,18.518198642112196,12.835725953179836,10.24656779484157,8.491999154333374,7.974548167714031,4.242262441711001,2.237232089379061,1.334744801242926
20260829,77,train,8,0.08674315726778867,20.07271942183953,14.345702445469044,13.872836870553092,11.695938494749033,9.915240271700696,5.45369590879647,3.2061348914114003,1.7411710576008224
20260829,78,train,8,0.05323726169538184,19.707846821115588,13.233449035392109,11.26119747328081,9.022884951086906,8.715919286657831,4.245997457655685,2.711153659030516,1.0491917986682298
20260829,79,train,8,0.10990703050731275,20.397268110077217,16.04174772780874,12.490780099317426,10.815594282329712,8.567543780350011,4.776060150714962,4.207314600831327,2.2418031684400943
20260829,80,test,8,0.10420640077343696,20.635817840038367,16.106026556712827,13.593741941413484,12.234961555837485,10.198481930851125,6.3617902665321795,3.752741901455596,2.1503843041266784
20260829,81,test,8,0.10284201726065605,21.25072352550354,17.378078711697334,15.547596708558105,13.028875391489278,10.035577942794099,6.551517319260249,4.609417257993355,2.1854672756112645
20260829,82,test,8,0.06963700794998313,17.184881757730206,12.05336937650197,10.4503188537683,9.419911532870307,6.83970598305801,3.6637190082836115,2.8032505148426523,1.1967037475825786
20260829,83,test,8,0.03672492928811428,13.926852020906587,8.617454930102541,7.928718827444813,6.347963082368458,3.961833850946149,1.7922524051358353,1.426680109531467,0.5114626556738259
20260829,84,test,8,0.06305098945019892,19.673309481806847,13.825488571569952,12.328594547757074,10.018329138040883,8.392496049219261,5.177441366545339,3.4213822052965477,1.240421628587902
20260829,85,test,8,0.09298209820142125,17.13960252745074,11.791553991233146,9.539130091912753,8.30801651627773,7.742893828145177,3.6691224267764455,2.6271515851345724,1.5936762053407527
20260829,86,test,8,0.08832910892109733,19.171391963041845,13.51129107513212,12.613355602124779,9.777095083572075,9.494392266470781,5.027150820765084,3.6559317058136185,1.693391968872573
20260829,87,test,8,0.12168478194988491,22.352785433333338,19.405841737959697,15.296167720955896,12.806687781666097,11.64770203665028,7.795562068563847,4.321898473122656,2.719993821427731
20260829,88,test,8,0.1580387420929002,19.739867330197843,15.635554956753301,14.225682483836831,12.657728089565863,9.36309292658062,6.314787456068432,4.301334614806779,3.119663801945203
20260829,89,test,8,0.08063045749176107,17.852100591882472,12.800266301080642,10.771777018884897,9.139479744961653,8.474988285430149,4.203584979441721,2.8619325100615463,1.4394230379124222
20260829,90,test,8,0.03902754947937004,15.097435834929302,9.475571737095922,8.334695145316166,6.400479040761021,5.70927812969373,2.2395003957067416,1.8102430383939088,0.5892159240593177
20260829,91,test,8,0.11516708326278587,20.1769308256725,15.261187688615436,13.348381326818258,11.361473181508895,8.95717536089951,5.821942749609512,3.9888949628613855,2.3237182723876955
20260829,92,test,8,0.06125241363223561,17.32607135518561,11.785146421944898,9.485902578105815,8.595993095902871,6.4481280960187455,3.093240468682656,2.309181083630817,1.061263689269458
20260829,93,test,8,0.1658935477686429,22.09305779196638,19.923747531866958,16.3784767186601,15.371347120046094,10.98386100803127,7.7248120748295985,6.149090334357026,3.665095738166963
20260829,94,test,8,0.04356847458996924,28.191384003596234,26.740457684825365,15.699347021637214,10.562823763873041,9.299251860759066,6.5064611489929,4.163464449284759,1.228255597616748
20260829,95,test,8,0.07024565893125226,20.062614959973168,14.988441004184567,13.295738452246038,11.927758935328153,9.230530237317165,4.224917861953351,3.3380428451178497,1.4093116077473142
20260829,96,test,8,0.10199254441734112,23.687427542934707,20.175652448340724,15.344427687470963,12.186717882248214,11.242920710691985,6.513385519298989,5.177827325655062,2.4159410058053177
20260829,97,test,8,0.10258431228411086,19.35689984570026,14.09494769532136,11.207697493826842,10.749760719198372,8.656228203185522,5.402573241268583,3.469973739689218,1.9857142586235725
20260829,98,test,8,0.08389455699335924,21.44918148378007,16.11091747222728,13.11237165676294,12.664174305267894,9.263681748962014,5.590412702096134,3.551365549996932,1.7994695784518928
20260829,99,test,8,0.135179287437711,19.989486552653066,16.083284039235092,13.742054179439167,12.79866801102336,9.408777465523398,4.9512344503787284,4.615515789196949,2.7021645484333474
20260829,100,test,8,0.1549040674646362,22.202789705225136,18.378625981027966,16.006623030615362,14.139065341677968,12.395479587878718,8.435656158399937,5.179908876044326,3.4393024344013243
20260829,101,test,8,0.11371250382653506,26.830374156805767,20.896761767188128,15.55529145335263,14.038274801825134,10.516172873502766,6.429764694725726,5.7631681644298025,3.050949023973143
20260829,102,test,8,0.06327710367332073,19.88996508879736,11.824793221060485,11.273887233746823,8.107426229121925,6.901242591236722,3.0206863183752897,2.5547294485879863,1.2585793829825607
20260829,103,test,8,0.09973431516323455,18.178118529137446,13.290855362165429,11.230250948620887,9.03047013544418,8.60808469180239,4.585261121278552,3.5936510214684008,1.8129822024596278
20260829,104,test,8,0.15844460665088841,22.563747958861352,18.520793273161036,16.9548687820758,13.764567819742545,11.482213937888275,7.963528464085226,5.195323821922152,3.5751041699115733
20260829,105,test,8,0.09087890685192923,27.106762840628562,18.75527987424495,13.692337961048397,12.488414351631786,10.6671210989309,6.12752013082933,4.303745458321578,2.4634329752508197
20260829,106,test,8,0.11158810694461065,22.5836010259622,16.436057899036246,13.724595225421929,11.481046651414392,10.072916370710331,6.563527402540171,4.066754072687466,2.5200612864794887
20260829,107,test,8,0.06152221056064244,17.14510647944329,12.282081282259476,9.67520571669472,8.251321321945694,6.888990392686159,3.653487021990416,2.4283571390407626,1.054804850912945
20260829,108,test,8,0.054318970163812964,19.499086163229382,13.299031241504961,11.864033203619622,10.556492723635424,6.742452172490089,3.7207189916863967,2.8393330276233515,1.059170279522075
20260829,109,test,8,0.06474390386381712,18.029799107769946,11.934558788219636,9.788639973319645,9.347962022837839,6.791853559255801,3.709820901142168,2.3160472298051413,1.1673195801173932
20260829,110,test,8,0.060425040129996554,15.805978116319714,10.384254676951215,9.584878972109218,7.4932873787849275,6.739970506821501,3.131258144296345,2.169381292227446,0.9550768619724661
20260829,111,test,8,0.11185083065095618,19.634145811313648,14.499161607294008,13.024971137819183,10.16976127777519,8.569620307475034,5.123567217040138,4.062596195571032,2.1960955181174233
20260829,112,test,8,0.07812696121942372,18.362478577196992,14.394491242607081,11.63087849651441,8.635405133460253,8.525652079297103,4.981550925265155,2.8208582799031183,1.4346046516931683
20260829,113,test,8,0.08663941075968903,19.773981496252397,14.179445561893534,11.08783043260645,9.390707930527153,7.998203796043482,4.020768066105621,3.3370056656637344,1.7132061052083016
20260829,114,test,8,0.08531181836843602,17.781692260110052,12.486952528598792,10.911489189943017,9.254240813780555,7.5268490236810175,4.022925237030848,3.3019551110619174,1.5169885003779333
20260829,115,test,8,0.12138661240319994,35.035283434269836,25.471410676932628,18.88330023902042,16.377316309087576,12.667907431639188,8.927926876129874,6.050571811041838,4.252814370671964
20260829,116,test,8,0.0418077160192733,15.088205585938173,9.597399116072777,8.481119574206701,7.3742331250873345,6.379819490377233,3.07001016223995,1.3926399117196293,0.6308034143773162
20260829,117,test,8,0.06662466116790296,17.138430867664415,11.886344720450758,9.689234816846872,8.3788869211436,6.9376056491702105,3.16483209793219,2.7558414089359378,1.1418421495076707
20260829,118,test,8,0.16057538801585952,24.069320984616365,20.258239959992334,16.02607639694296,14.653527226495829,13.305734892460416,8.629393625064909,5.896352165310701,3.864940556383043
20260829,119,test,8,0.10093289771762805,23.16506288793826,17.190926024042476,16.7575782492909,15.944385353276797,13.408445958609072,6.665409967497161,6.293538221462621,2.3381169230906935
20260830,0,train,8,0.08656360249340919,19.072725920942073,14.438747698974122,11.395643079349425,8.632150898182188,8.005139449664055,4.657332757215087,2.729505682318985,1.6510038650861714
20260830,1,train,8,0.10269937862660239,19.786932210796266,15.007733190864295,13.949023470436387,11.962087107996815,10.381085935034974,6.455057804934053,4.236844618778503,2.0321056429754805
20260830,2,train,8,0.09240126207634757,18.39907793421546,13.193885811345524,11.858838633745478,10.395760047560056,8.298664404791403,3.988290423783395,3.7637193100994515,1.700098022162586
20260830,3,train,8,0.08213693059260635,19.17130221431631,14.37051132816698,11.299994843362997,10.556244127613532,8.567973331575441,4.439770385867926,3.7859862272506533,1.5746719193471792
20260830,4,train,8,0.1198606298079454,22.484258123678813,16.505585509584556,14.758180243401593,11.373534948735799,9.64195871285004,6.335198078096182,4.107368414668466,2.694977339468555
20260830,5,train,8,0.08144067323355675,16.870488353605435,11.446909615457052,10.58517926764542,8.156124249158196,7.005683793370065,4.038614425535767,2.7042807215370974,1.373943929296505
20260830,6,train,8,0.17516957308165765,22.785377125008026,17.97988353289335,16.63884068228346,14.987353904908657,14.172151413083276,8.13891576893158,7.281137848531307,3.991304783492224
20260830,7,train,8,0.08131900169581595,15.334334356153937,10.05905096756963,9.072289831122282,7.980891408986399,4.894224561867966,3.36703278464522,1.7930001079512847,1.2469727615122908
20260830,8,train,8,0.04861635393898075,17.106586019594957,12.284453958923697,10.17307249656151,8.445926859582318,7.651206572265578,4.511659349195151,2.1172485919722197,0.8316598406162483
20260830,9,train,8,0.054147491481450975,15.02212888033362,9.284391703139072,8.487042734760228,6.378754899837722,4.594511920638999,2.1977069788019397,1.6454084301681295,0.8134105955811234
20260830,10,train,8,0.10422498242599222,20.081213758720544,14.789385663676073,12.706488729602409,11.433248527071685,10.517251096509495,5.300210070054787,4.147092063419146,2.092964151095242
20260830,11,train,8,0.1279910819831857,19.585683099942145,14.647152815019702,12.800925221671408,11.760692800455988,9.404716819427083,5.824894684152861,4.087694268928662,2.50679277134139
20260830,12,train,8,0.09479327635274981,19.10782018864987,14.128832157206077,13.123823234617333,10.802128147258692,9.253425316168602,4.888364110029308,3.5147144361731555,1.8112928796413392
20260830,13,train,8,0.08713267701323524,17.37071440656835,11.357391719047223,11.112862612958994,9.02149461245036,8.169865345911525,4.030110765504295,3.181554650690581,1.5135568478766723
20260830,14,train,8,0.12362808584779411,21.402077318249997,16.71798512343325,15.70084549820318,11.22547127778487,10.106669819635112,5.711332663850662,4.823618014248349,2.6458978520217378
20260830,15,train,8,0.08312951439579426,23.083349071768126,20.168859373992092,14.18956879182105,10.66825114157479,10.460770803455109,6.1865279815884,4.433917829479549,1.9189075989646924
20260830,16,train,8,0.04708501602723708,16.826571864198883,11.374497365232715,9.740171114365243,8.384714003538738,7.229087192526497,3.305964374889329,2.234156507146395,0.7922794059092609
20260830,17,train,8,0.11697196031726403,23.228224346966712,18.07347817704492,15.47443694860361,14.402659731639654,12.03270702462874,8.070901274068243,5.4299277712483685,2.7170509365538966
20260830,18,train,8,0.11601234842395243,17.134166263303864,11.963820038618728,10.780573046594775,10.090324182301929,7.309522563554994,4.213512368972221,3.9308111581294134,1.987774866492339
20260830,19,train,8,0.09908401631771187,18.23314869039948,13.749486042518079,11.714946737976698,10.614706555685329,8.821028088289042,5.169442512293968,2.9721303210955674,1.806613602362809
20260830,20,train,8,0.12261673682369381,21.925666652898283,16.427605043883155,15.859741893011245,13.118069736097706,11.524041109501123,6.74070928059591,4.569846526934564,2.6884536976624682
20260830,21,train,8,0.08677299246218864,16.622123753719002,11.925839413168404,11.542349387774387,9.44889342800191,6.257565775389976,3.7124676867755717,2.6163248422104854,1.4423514191870257
20260830,22,train,8,0.07329770362571443,17.2379046502956,12.296655416183215,10.827636563773959,8.409411829610274,6.7098861653968696,3.377389867312793,2.572107561169932,1.2634988261856914
20260830,23,train,8,0.10810739945311675,19.73645626383013,14.90205043873022,13.092999945413151,10.572152567125164,9.626104105285416,4.694990451052235,4.4355971466399735,2.133656961102852
20260830,24,train,8,0.07672578421569626,16.998304286870688,11.232834526138918,11.007336626657443,8.443598922399204,7.0475565512791345,3.65215010467131,2.7907180029596037,1.304208226747185
20260830,25,train,8,0.09647717420653348,21.83332565039095,16.310409017514655,13.411028690031802,10.27348485861738,9.298476932262025,4.878324698363759,3.9479249728009362,2.1064175622807437
20260830,26,train,8,0.14418553884305493,23.259165951564448,18.674937261584304,16.08606416120951,13.670945397667872,13.118438712776559,8.220624767068841,5.0499834106799,3.3536353757663564
20260830,27,train,8,0.04612722579907355,16.71762115301058,10.547685932120205,8.785305110382494,7.453046973469641,4.332512652720503,2.480201861319692,2.2099164788235846,0.7711374857482873
20260830,28,train,8,0.10645711189202561,19.485363506517036,14.205202678302866,13.605923456389407,12.673379323502594,9.451515416709677,5.701304406942485,3.9726273831153636,2.0743555230700768
20260830,29,train,8,0.08304117256934784,20.38738408996501,15.658126235233766,13.519631069611767,10.979224234499458,9.10018653055128,4.636536987425296,3.7766465577651593,1.6929922804523612
20260830,30,train,8,0.09128637009338529,19.048720049852054,14.735379882472902,13.642787402240899,10.28037682646978,8.790118704483127,4.869539814527798,3.7730790071282514,1.7388885082760834
20260830,31,train,8,0.09658583585005134,18.72256481786926,13.97234561363465,12.166931628043473,11.692470947593872,7.73106173533753,4.134426241031804,3.981805957152017,1.8083345721906667
20260830,32,train,8,0.05211766445234571,18.378738703102538,12.792400876369912,10.341701233356765,7.910207134065667,6.435188111009887,3.2632226309504535,2.799642881874189,0.9578569367856374
20260830,33,train,8,0.0957378206099307,17.177446077695674,12.59126553682575,11.342709908593276,9.900090190896425,7.060161716517188,3.789222866078539,3.3462824189864486,1.6445312511231862
20260830,34,train,8,0.04601103139913125,15.535381594388747,10.126223912552206,8.295266932086484,6.803318387394294,5.405336446630473,2.654160160012845,2.001231460699983,0.7147989303369063
20260830,35,train,8,0.06973183566221003,18.628538893417456,13.75233788576149,9.980203467907177,8.198807000027324,6.875502423354742,3.5059489003168554,2.672014738412408,1.299002212742874
20260830,36,train,8,0.09591132252729145,26.08065829243494,21.747193669895836,19.554527638986663,18.516412504272488,13.953110255688703,9.94494049289323,7.337007210771359,2.501430429209806
20260830,37,train,8,0.0782450851132115,19.92870593926572,15.056999773815729,12.069169293709207,10.298598075895802,9.740858717404736,6.0004952597520065,3.291098385744571,1.5593232924140097
20260830,38,train,8,0.06126008104956003,12.564170423576826,8.024948389246767,7.140531332466929,6.104135272983926,3.7916663797748047,2.4276546214949803,1.1830471074831141,0.7696820984688013
20260830,39,train,8,0.06591601724734397,16.29547134978771,11.523918582465168,8.780793379669342,7.802547807812333,5.881023024403134,3.0938875914943615,2.172634493230005,1.0741325705462064
20260830,40,train,8,0.02740981828388484,23.207160621585423,16.58421567194382,9.915825307905413,8.59021098680252,7.0821987516347535,4.871904726738824,1.8061853528747756,0.6361040555225844
20260830,41,train,8,0.051050145880338085,17.2493613023793,11.740239986520063,11.07037538096173,9.232946338662058,7.926829843586863,4.149500301677412,3.1271006313557597,0.8805824108291217
20260830,42,train,8,0.06480065231117835,17.126848472112265,11.525332844931814,10.797140902853098,9.321069855330041,6.927219689822991,3.5444270978334385,3.09877503067307,1.109830953027583
20260830,43,train,8,0.0742193570972216,22.467926226306233,16.890881345913357,15.125152062507468,11.038315187468019,9.605648192863272,6.7975616449464935,3.3867926960119363,1.667555039824253
20260830,44,train,8,0.078672351302657,16.412058111120277,11.343422271820682,10.087357155264549,8.00272999792763,6.996656901467747,3.846410453595231,2.748017680513074,1.2911752013176758
20260830,45,train,8,0.11897920295899796,19.62155373644601,14.539433067321445,13.044209650134546,11.138660650810746,9.791189379935897,5.135437504400099,4.5633261006411665,2.3345568243794945
20260830,46,train,8,0.1426199375216528,23.016731432853945,17.8900563043923,16.537755438510562,15.067704326299197,13.144187077321545,7.292186508161157,5.246722586170148,3.2826447989062917
20260830,47,train,8,0.07784254754047282,26.395759176530497,21.133119441754527,19.04757829850161,15.81549628251924,14.116714477602319,8.074808574082144,5.495399635018302,2.0547131385659467
20260830,48,train,8,0.06261940679103356,18.57483301613575,14.705255187586292,10.199342425383815,9.676785409934157,6.524184342570035,3.7675765193732524,2.3406399604559067,1.1631450247129254
20260830,49,train,8,0.07145201638555661,18.563155434059645,13.604933303070556,11.874950424333395,9.129749837888987,8.2119452919732,4.2029801627495935,3.6127776399014264,1.326374886242064
20260830,50,train,8,0.10149089061315657,24.18710463298923,19.903159520660136,19.209765456132192,15.491412606983538,11.475740377667451,7.951864274980422,4.140466194439842,2.454770790555682
20260830,51,train,8,0.09261689521453334,21.45147131809523,15.99543872632981,14.592243489187512,11.806724186660364,10.909693595357707,5.786065870849592,4.532419888296423,1.9867686712655934
20260830,52,train,8,0.09116042306732539,20.748668357463817,16.70006826943147,13.731610696216988,9.549620821759408,8.571413144072848,4.971961552187162,3.1920579925547456,1.891457385550029
20260830,53,train,8,0.07027763475377831,19.229641575536505,15.032097654632706,12.739278394663593,10.01810168406451,8.516758853497478,4.5533891995979765,3.7551306561307607,1.3514137270916244
20260830,54,train,8,0.0794845058703928,17.76867073251159,12.188675003138258,11.551994257311762,10.120946541247175,8.638725715059513,4.164566583605603,3.1007856889602117,1.4123340131473943
20260830,55,train,8,0.07329648885971236,18.37304600544596,12.82758358273727,11.355806744298741,9.684188484721279,8.094730736210426,4.397809391964982,2.603314521706243,1.3466797618571527
20260830,56,train,8,0.07039534855185693,17.105454443278123,10.957253551429316,10.679293698105266,8.711435241307958,8.11215828134127,3.890677549172626,2.8457792361104826,1.2041444276724733
20260830,57,train,8,0.1618676037849563,26.94466022394724,23.30321800932362,21.690734236227033,19.915824948466753,13.592270908991395,10.307696854239657,6.966454004841892,4.361467585250163
20260830,58,train,8,0.09718782527212415,19.63682700972345,14.969697979278605,12.69667089408406,10.230872992087255,9.021340055765076,5.435422655337883,4.256828029826921,1.9084605123199307
20260830,59,train,8,0.05455249032848482,16.481796565653386,11.787317670540379,8.462361643589695,7.482754709864096,6.626983734376172,3.160891231474978,2.111238089755115,0.8991230477438606
20260830,60,train,8,0.08972239961749179,18.47225353915028,12.886929125717685,10.690064204237636,9.86437057506499,6.612818418575929,3.6189938352880344,3.1513068780318143,1.6573749138752685
20260830,61,train,8,0.11547560801753408,16.484487199411422,11.057040214788739,10.208909595475909,8.78314136629571,8.179178474582443,4.092054204005561,3.6518430748460515,1.9035561822092915
20260830,62,train,8,0.062160467977591026,16.39108662707408,11.561523508295165,10.303487488530067,9.035404947357662,6.00962739435239,3.008527221576585,2.5343497833842528,1.0188776154001589
20260830,63,train,8,0.08336852768734589,17.121069315709107,12.704695797139163,10.985756497857649,10.01800378551249,6.983257888954665,4.081936151345896,3.28066719914342,1.4273583412836628
20260830,64,train,8,0.06160588775533067,18.93688116740997,14.535654688748085,11.956262570913948,9.028808533124128,7.615356262348264,4.622179045906005,2.9999147741228325,1.166623375635494
20260830,65,train,8,0.11339141022004837,19.4103822137787,14.599494188072413,12.794058744479107,12.37670999152019,8.720801574512688,4.613434455745468,3.7874784136213697,2.200970612130511
20260830,66,train,8,0.08402983572802845,15.529370701353805,9.948523349977354,9.62742453203816,7.75480735225136,6.3881450513159255,3.320770490303519,2.729496498747587,1.3049304689944183
20260830,67,train,8,0.0751579440804963,16.99001493505759,11.559466604393437,9.988570136553244,9.112768680495892,7.2036430606299,3.379964848728311,2.6281172964822797,1.2769345924158553
20260830,68,train,8,0.11801797391285695,22.284318973781303,17.405709352819976,15.434043178590793,14.248587621433138,10.536353608941054,6.130474664543754,5.02432566373976,2.629950175313505
20260830,69,train,8,0.08089535535916674,21.457558962493174,15.700168462466577,11.533889983118826,10.582119069039601,8.680090213420158,4.393860154078616,3.349501538323131,1.7358168574111585
20260830,70,train,8,0.08586329886715612,20.945572156119994,15.24042028235651,12.31905973753825,10.795839444808122,9.836670953736181,5.0219875141543575,2.942088470691126,1.7984559219845144
20260830,71,train,8,0.09248401651243812,20.99202038137358,16.50645312147826,13.495234729593149,10.273831528105296,8.889695258622497,4.742479753569995,3.6416631085940865,1.941426359580392
20260830,72,train,8,0.07323940481742709,18.688453753772787,13.933226928853916,12.179325554082162,9.637738136111441,8.726082881082123,4.447849440724302,2.691479446521769,1.3687312298843302
20260830,73,train,8,0.07300410302325737,21.03694798111087,16.384633598398008,12.427245997962537,9.590115772192773,7.257587828134057,3.9970093786850787,3.69203529294128,1.535783517707924
20260830,74,train,8,0.05066830195730425,18.340323332664717,12.630664984362953,9.839216141413472,9.407970480376939,6.638583871650356,3.6615782694615877,2.24213909490642,0.9292730406140485
20260830,75,train,8,0.07999593044587583,16.47761001251801,11.642006206399866,9.795470732189457,8.059792851994395,6.236761864560639,2.793439077709173,1.9000856405632236,1.3181417444756578
20260830,76,train,8,0.11216670754997603,18.110119066704964,12.528161770608522,10.85458080833214,10.088479230527216,8.44426628887877,4.0499069003838235,3.6927390052527738,2.0313524290503406
20260830,77,train,8,0.08649625800392416,18.883752796293724,13.306790050077142,11.473134933859598,9.571759427778543,8.922564610043134,5.178370906309372,3.141009396068185,1.6333739539505463
20260830,78,train,8,0.09473071416095911,19.312351469140637,14.236952658707752,12.523446686650813,10.582536640792396,8.627082617592263,4.671651677421857,3.9294003025704094,1.8294728467991406
20260830,79,train,8,0.12088163004689714,19.498664702073455,14.32829570967569,12.288703168093472,11.507829558807142,10.47968529973162,6.430402228838358,3.6184624072624714,2.357030372924535
20260830,80,test,8,0.1111437217564022,20.99015977960673,15.964219096019338,14.765533847561516,11.936062115385747,9.54395364256577,5.392235664017681,4.805222394620988,2.332924478167035
20260830,81,test,8,0.10734888968687949,20.20749639229587,14.960319554577413,13.917176186482825,11.596889653207855,9.551578165303564,4.986092178159829,4.045688207271574,2.1692523010645846
20260830,82,test,8,0.039750392656258744,14.015996067865713,9.100051984460023,8.262129143646046,5.5239519341486885,4.045794225396096,2.0143581224244165,1.5678043351477136,0.5571413471662406
20260830,83,test,8,0.06759274735039336,24.434890421653513,18.626358796815488,13.139004056897033,10.932741544805758,7.690610875637526,4.707509435092085,3.654589044785993,1.6516213748053725
20260830,84,test,8,0.07144807439479145,16.735773212399288,11.18495918991109,10.072362612670545,8.069885789939015,6.12276123715962,3.057687270604476,2.652125603606386,1.1957387695338622
20260830,85,test,8,0.10717736024539043,23.512404328546367,18.68378704177081,18.29455553075879,13.84264129152036,11.615404200290143,6.4473325254712694,5.497853565064073,2.5199974289558913
20260830,86,test,8,0.10686514850731094,22.161498609399356,16.552743004402586,13.849740192185088,12.662026650635362,10.25601902492003,7.667534940315832,3.497748554848859,2.368291840038027
